Date,Tavg,RH_avg,RR,ss,ff_avg
28/04/2019,28.6,78,0.4,1.4,1
29/04/2019,29.6,83,8888,2,2
30/04/2019,27.8,84,0,5,1
01/05/2019,29.5,76,8888,4.4,1
02/05/2019,29.4,82,0,2.7,1
03/05/2019,28.6,87,0,4.7,2
04/05/2019,27.9,84,17.6,5.2,1
05/05/2019,28.3,76,0,7,3
06/05/2019,29.5,73,0,4.2,2
07/05/2019,29,84,0,10.2,2
08/05/2019,25.6,96,5.4,6.6,1
09/05/2019,29.4,80,18.8,0.4,1
10/05/2019,28.2,81,6.5,8.7,1
11/05/2019,27.8,89,0,9,1
12/05/2019,28.3,88,14.6,3.6,1
13/05/2019,28.1,86,8888,,1
14/05/2019,28.5,82,,4.5,2
15/05/2019,28.5,84,8888,7.1,1
16/05/2019,27.7,83,0,9,1
17/05/2019,26.8,86,15.5,5.2,1
18/05/2019,27.7,91,0,1.6,1
19/05/2019,26.4,94,3.2,1,2
20/05/2019,28.1,83,5.6,4.3,1
21/05/2019,27,88,0,4.4,1
22/05/2019,27.1,90,8888,5.4,1
23/05/2019,29,81,0.5,3.7,2
24/05/2019,28.6,83,10.2,8.9,2
25/05/2019,27.9,89,0,8.3,1
26/05/2019,28.5,85,25,6.2,1
27/05/2019,28.3,86,10.1,7.4,1
28/05/2019,28.3,87,3.8,7,2
29/05/2019,28.1,88,4.1,7.7,1
30/05/2019,27.2,87,0,7,1
31/05/2019,27.4,90,8888,2.2,1
01/06/2019,26.6,90,10.3,4.9,1
02/06/2019,27.8,83,64.7,4.6,1
03/06/2019,25.9,96,11,6.9,1
04/06/2019,27.3,88,23,2.7,1
05/06/2019,28.5,86,6.2,3.5,2
06/06/2019,26.5,91,8888,6.2,2
07/06/2019,25.7,91,27.3,0,1
08/06/2019,26.4,91,8888,0,1
09/06/2019,27,87,8888,2.1,1
10/06/2019,29.2,81,8888,6.3,2
11/06/2019,29,85,0,10.8,2
12/06/2019,26.7,90,8.5,8.4,2
13/06/2019,28.1,86,0,2.4,2
14/06/2019,28.4,85,6.5,0,1
15/06/2019,27.5,89,0,6.3,1
16/06/2019,28.6,84,8888,4.6,2
17/06/2019,28.5,86,0,8,2
18/06/2019,26,94,15.7,3.7,1
19/06/2019,26.7,92,8888,0,1
20/06/2019,28.5,81,8888,0.4,2
21/06/2019,27.1,85,8888,3.9,2
22/06/2019,25.8,93,8888,3.3,2
23/06/2019,28.1,82,33.2,1.6,2
24/06/2019,28.6,81,0,8.8,2
25/06/2019,29.1,80,8888,5.3,3
26/06/2019,26.7,87,0,9.9,1
27/06/2019,27.9,84,7.3,2.8,2
28/06/2019,29,80,0,10.3,4
29/06/2019,28.4,84,0,9,2
30/06/2019,28.1,82,8888,4,2
01/07/2019,28.9,78,8888,5.3,3
02/07/2019,28.9,80,0,9.8,4
03/07/2019,29.5,78,0,9.3,2
04/07/2019,28.4,81,8888,6.4,1
05/07/2019,29.3,81,8888,2.9,2
06/07/2019,28.8,80,0,9.7,2
07/07/2019,28.2,84,0,9.3,2
08/07/2019,27.8,86,2.8,5.1,2
09/07/2019,25.7,93,28.6,6.1,2
10/07/2019,28.6,77,3.5,3.6,3
11/07/2019,29.5,69,0,8.9,3
12/07/2019,28.3,79,0,11.4,2
13/07/2019,28.3,83,0,7.4,2
14/07/2019,28.6,80,0,10.2,3
15/07/2019,26.8,86,0,8.8,2
16/07/2019,28.5,74,4.4,,2
17/07/2019,28.5,74,0,7.2,3
18/07/2019,28.7,74,0,6.4,2
19/07/2019,27.6,83,0,7.1,2
20/07/2019,29,75,1,6.3,2
21/07/2019,27.7,84,0,7.7,2
22/07/2019,27.3,81,0,2.8,1
23/07/2019,27.4,84,4.9,2.8,1
24/07/2019,28.3,82,8888,3.3,2
25/07/2019,27.9,79,8888,5.6,1
26/07/2019,28.2,76,0,4.4,2
27/07/2019,28.4,80,0,7.3,2
28/07/2019,27.9,86,0,7.3,3
29/07/2019,28.5,81,0,8.3,2
30/07/2019,28.8,77,0,8.6,3
31/07/2019,29.3,69,0,9.2,3
01/08/2019,28.3,73,0,9.5,2
02/08/2019,29,71,0,10.2,2
03/08/2019,28.9,76,0,9.7,2
04/08/2019,28.9,76,0,8.3,3
05/08/2019,28.8,77,0,4.7,3
06/08/2019,29,76,0,6.5,2
07/08/2019,28.3,78,0,3.2,2
08/08/2019,28.3,78,0,6.9,2
09/08/2019,28.7,77,0,5.4,2
10/08/2019,28.8,77,1,6.9,3
11/08/2019,29.1,78,,7.3,4
12/08/2019,29.1,76,0,8.8,2
13/08/2019,29.6,76,0,7.8,2
14/08/2019,29,80,0,9.8,2
15/08/2019,27.8,84,0,7.8,2
16/08/2019,29.4,73,,5.5,2
17/08/2019,29.4,75,0,8.1,3
18/08/2019,29.1,73,0,7.6,2
19/08/2019,29.3,68,0,10.3,2
20/08/2019,29.4,73,0,7.8,3
21/08/2019,29.5,73,0,10,2
22/08/2019,28.8,81,0,8.6,2
23/08/2019,28.4,78,8888,5.3,2
24/08/2019,29.2,71,0,9.6,2
25/08/2019,28.6,79,0,9.1,1
26/08/2019,29.2,77,8.9,2.8,1
27/08/2019,25.6,94,8888,6.6,1
28/08/2019,25.5,90,32.6,1.7,1
29/08/2019,27.9,81,1.4,0,2
30/08/2019,28.8,70,8888,5.9,2
31/08/2019,28.3,72,0,5.3,3
01/09/2019,28.7,78,0,9.5,2
02/09/2019,29.1,77,0,8.8,2
03/09/2019,28.8,80,0,6.9,2
04/09/2019,29.4,72,0,3.2,2
05/09/2019,29.2,76,0,6.2,3
06/09/2019,28.6,79,0,0,3
07/09/2019,29.4,72,0,9.6,3
08/09/2019,28.7,76,0,9,2
09/09/2019,28.8,80,0,8.9,2
10/09/2019,28.6,80,,7.2,3
11/09/2019,28.8,78,0,6.7,2
12/09/2019,28.7,77,0,8.7,2
13/09/2019,28.2,83,0,6.7,2
14/09/2019,28,80,0,5.6,2
15/09/2019,28.3,77,,0.1,2
16/09/2019,28.4,77,0,2.9,2
17/09/2019,29,76,0,4.7,2
18/09/2019,29.1,75,0,7,3
19/09/2019,28.8,77,0,5.9,2
20/09/2019,29,77,,6.5,3
21/09/2019,28.7,75,8888,4.7,3
22/09/2019,28.7,77,0,9.4,3
23/09/2019,27.4,84,0,6.7,1
24/09/2019,28.6,81,1.6,0,1
25/09/2019,25.8,91,1.3,7.8,1
26/09/2019,27.9,83,32.8,0.6,1
27/09/2019,28.6,79,0,4.2,1
28/09/2019,28,82,0,7.9,1
29/09/2019,27.5,86,0,5.6,1
30/09/2019,26.9,85,3.1,5.7,0
01/10/2019,27,86,1.4,2.4,1
02/10/2019,26.1,86,21.8,3.9,1
03/10/2019,26.4,82,3,1.4,0
04/10/2019,27.2,84,0,5,0
05/10/2019,26.5,88,8888,5,1
06/10/2019,27.6,80,6,5,1
07/10/2019,26.2,90,1,5.8,1
08/10/2019,26.8,84,8888,5.8,0
09/10/2019,27.7,80,0.5,7,0
10/10/2019,27.7,83,7.3,6.9,0
11/10/2019,28.1,84,8888,5.5,1
12/10/2019,28.7,80,0,9.5,1
13/10/2019,28.2,80,0,9.7,1
14/10/2019,28.8,80,0,8.6,1
15/10/2019,27.8,80,8888,8,1
16/10/2019,28.3,84,0,5.1,1
17/10/2019,27.7,83,8888,1.6,1
18/10/2019,27.2,88,0.2,3.8,1
19/10/2019,26.9,90,1,3.7,1
20/10/2019,26.4,92,2.5,4.3,0
21/10/2019,26.9,93,44.9,4.1,0
22/10/2019,25.8,95,7.2,4.4,0
23/10/2019,26.4,90,37.2,0.2,0
24/10/2019,26.4,90,7.8,3.1,0
25/10/2019,28.2,82,6,3.1,1
26/10/2019,27,86,0,3.1,0
27/10/2019,27.6,80,8888,1.7,1
28/10/2019,26.5,89,12.5,7.8,0
29/10/2019,28.5,81,15.7,2,1
30/10/2019,27.6,84,0,8.7,1
31/10/2019,27.5,82,6.8,2.7,1
01/11/2019,28.2,77,0,0.8,1
02/11/2019,28.2,81,0,3.8,0
03/11/2019,27.7,76,,7.6,0
04/11/2019,27.8,82,,1,0
05/11/2019,26.2,92,19.5,5.4,0
06/11/2019,28.3,83,8888,1.4,1
07/11/2019,29.7,79,0,7.5,1
08/11/2019,28.1,76,0,7.2,1
09/11/2019,28.8,79,0,0.7,1
10/11/2019,28.8,75,0,4.9,0
11/11/2019,28,83,0,7,1
12/11/2019,27.7,86,0,4.4,0
13/11/2019,28.5,82,0,1,1
14/11/2019,27.2,85,5,6,1
15/11/2019,27.4,85,12.5,1.3,0
16/11/2019,28.4,82,8888,2.5,1
17/11/2019,28.2,81,0,6.4,1
18/11/2019,28.8,79,0,6.3,2
19/11/2019,28.3,82,0,6.9,1
20/11/2019,26.2,93,0.5,0.8,1
21/11/2019,26,90,37.9,0,1
22/11/2019,27.7,84,1.4,1.5,1
23/11/2019,26.4,91,0,6.3,1
24/11/2019,27.3,86,1.2,0,1
25/11/2019,28.1,84,0.6,6.9,1
26/11/2019,28.6,80,13,7.4,1
27/11/2019,26.7,91,0,10.4,1
28/11/2019,28.2,84,17.4,2.2,1
29/11/2019,26.5,92,0,6.6,1
30/11/2019,28.3,84,8888,3.4,1
01/12/2019,28.6,84,0,7.2,1
02/12/2019,27,87,0,8.3,2
03/12/2019,28.2,75,4.4,2.4,3
04/12/2019,28.5,72,0,0.2,3
05/12/2019,28.3,76,0,4,3
06/12/2019,28.3,74,0,0.1,3
07/12/2019,28.3,72,0,5.2,3
08/12/2019,24.8,95,26.6,0,3
09/12/2019,24.7,96,62,0,2
10/12/2019,24.8,96,31.2,0.8,2
11/12/2019,24.2,94,63.2,0,1
12/12/2019,27.4,80,11.8,0,3
13/12/2019,26,88,0,8.7,2
14/12/2019,24.1,99,96.4,2.7,1
15/12/2019,24.7,97,53,0,1
16/12/2019,25.9,89,4.2,0,1
17/12/2019,25.2,96,1.8,3.2,1
18/12/2019,25.8,92,7,0,2
19/12/2019,26.8,86,6.2,6.1,2
20/12/2019,27.2,87,0,5.5,3
21/12/2019,27.5,84,0,7.9,3
22/12/2019,27,84,0,7.2,3
23/12/2019,27.5,83,0,4.9,4
24/12/2019,28.1,79,0,8.3,4
25/12/2019,27.5,83,0,5.8,3
26/12/2019,26.9,83,8888,6.5,3
27/12/2019,27.7,78,0,7,4
28/12/2019,28,76,0,10,5
29/12/2019,28.2,78,0,10.2,5
30/12/2019,28.1,77,0,9.2,3
31/12/2019,28.4,76,0,9.5,4
01/01/2020,28.2,76,0,4.9,4
02/01/2020,27.7,83,,4.9,4
03/01/2020,28.3,78,0,,4
04/01/2020,27.9,79,,5.7,3
05/01/2020,28,78,3.7,4.2,4
06/01/2020,26.8,84,0,10.5,4
07/01/2020,26.2,87,8.2,6.2,4
08/01/2020,28.1,79,3.6,2.7,5
09/01/2020,27.9,80,8888,7.4,4
10/01/2020,27.7,82,1.7,6.9,3
11/01/2020,27.4,82,0,1.8,3
12/01/2020,27.8,78,0,3,4
13/01/2020,27.5,78,0,7.9,4
14/01/2020,28.1,74,,9.1,4
15/01/2020,27.1,80,2,7.4,4
16/01/2020,27.7,80,0.5,6.2,3
17/01/2020,28.1,74,0,0,4
18/01/2020,28,82,0,10.1,4
19/01/2020,28.6,79,8888,9.2,5
20/01/2020,28.7,77,0,10.5,6
21/01/2020,26.5,90,6.5,3.7,4
22/01/2020,28.6,78,7.3,0.1,4
23/01/2020,28.2,80,0,10.8,6
24/01/2020,28.3,76,0,10.4,5
25/01/2020,27.9,75,0,,4
26/01/2020,27.9,79,,10.8,4
27/01/2020,28.2,80,0,10.3,4
28/01/2020,28.3,80,8888,6.2,3
29/01/2020,27,86,0,10.4,3
30/01/2020,26.7,84,37.1,3.3,4
31/01/2020,28.7,72,0,4.5,6
01/02/2020,28.6,76,0,10.4,6
02/02/2020,27.2,82,2,10.1,5
03/02/2020,28.1,73,0,3.5,4
04/02/2020,27.7,72,,9.3,4
05/02/2020,28,76,,8.5,4
06/02/2020,28,77,0,9,5
07/02/2020,28.3,72,0,9.1,4
08/02/2020,27.7,71,0,7.4,3
09/02/2020,26.4,85,8888,2.5,2
10/02/2020,26.9,84,13.8,0,3
11/02/2020,27.1,88,0,7.5,4
12/02/2020,28.1,84,0.4,4.9,4
13/02/2020,27.6,84,15.5,6.3,4
14/02/2020,28,79,0,9.5,4
15/02/2020,28,78,,9.9,3
16/02/2020,28,81,0,10.8,3
17/02/2020,28.2,76,0,4.4,3
18/02/2020,26.8,85,,10.2,4
19/02/2020,28.7,74,0,6.6,5
20/02/2020,28.1,76,2.2,,4
21/02/2020,26.7,87,1.2,9.9,5
22/02/2020,28.7,74,2.2,9,5
23/02/2020,28.7,73,,9.8,5
24/02/2020,27.2,82,0.2,9.8,5
25/02/2020,28.2,77,4,2.2,5
26/02/2020,28.5,76,0,10.6,4
27/02/2020,28.4,76,0,11,4
28/02/2020,28.4,78,,10.6,5
29/02/2020,28.1,73,0,8.8,4
01/03/2020,28.4,74,,10.1,4
02/03/2020,27.6,81,0,9.6,4
03/03/2020,28.4,78,0,10.5,4
04/03/2020,28.7,77,,9,4
05/03/2020,28,78,0,7.9,2
06/03/2020,28.5,81,8888,0,3
07/03/2020,28,86,,1.9,3
08/03/2020,28.2,82,10,6.4,2
09/03/2020,27.6,85,,7.6,3
10/03/2020,28.5,80,0,8.6,4
11/03/2020,29,80,,8.7,4
12/03/2020,29,72,,9.3,4
13/03/2020,29.1,77,0,9.4,4
14/03/2020,29.4,76,0,10.5,4
15/03/2020,29.6,76,0,7.8,5
16/03/2020,29.6,75,1.6,10.1,5
17/03/2020,29.1,68,,9.6,5
18/03/2020,29.1,74,0,10,4
19/03/2020,28.6,71,0,10,4
20/03/2020,28.4,73,0,8.8,4
21/03/2020,28.8,75,,5.4,3
22/03/2020,28.9,78,1.3,4.1,3
23/03/2020,26.5,91,6.8,7.4,1
24/03/2020,28,84,8.6,0.9,3
25/03/2020,28.6,81,0,9.4,4
26/03/2020,29.2,80,0,,4
27/03/2020,29,80,0,7.5,3
28/03/2020,28.3,82,0,8.1,3
29/03/2020,29,72,0,7.7,4
30/03/2020,28.8,73,0,9.3,4
31/03/2020,29.3,74,0,9.2,3
01/04/2020,29,79,0,7.8,3
02/04/2020,29.4,79,0,9.9,4
03/04/2020,29.8,75,0,9,3
04/04/2020,29.5,79,0,9.4,3
05/04/2020,29.2,80,0,4.5,3
06/04/2020,28.9,80,0,6.3,2
07/04/2020,26.8,88,62.3,4,2
08/04/2020,28.6,82,8888,1.2,3
09/04/2020,29.3,78,0,9.1,3
10/04/2020,28.4,78,0,7.5,3
11/04/2020,28.5,84,0.2,8.1,2
12/04/2020,28.8,82,1,3.3,3
13/04/2020,27.9,87,32.4,3.8,4
14/04/2020,29.6,73,0,6.4,3
15/04/2020,29.6,74,0,7.7,4
16/04/2020,29.9,69,0,10.2,4
17/04/2020,29,79,0,9999,2
18/04/2020,29.1,78,0,7.7,3
19/04/2020,29.5,76,0,7.2,4
20/04/2020,30.4,74,0,9.7,4
21/04/2020,28.8,80,0,10,2
22/04/2020,29.2,80,8888,5.2,2
23/04/2020,27.4,89,0,5.8,1
24/04/2020,28,86,7.5,5.3,1
25/04/2020,28.2,81,0.5,4.5,2
26/04/2020,28.5,80,2,5.5,1
27/04/2020,28,83,0.2,3.1,2
28/04/2020,27.4,90,4,1,2
29/04/2020,27,90,41.6,3.1,1
30/04/2020,27.3,93,15.8,6.3,1
01/05/2020,27.1,90,41.9,0.3,2
02/05/2020,28,86,2.6,0.3,1
03/05/2020,28.1,88,6.3,2.2,1
04/05/2020,28.4,89,19.5,2.9,1
05/05/2020,28.4,84,36.4,2.9,1
06/05/2020,28.3,86,25.7,6.4,2
07/05/2020,28.8,86,0.1,3.4,2
08/05/2020,28.3,80,4.3,7.6,3
09/05/2020,29.8,78,0,4.5,3
10/05/2020,29.8,82,8888,10.4,3
11/05/2020,29.7,82,8888,2.7,2
12/05/2020,28.9,85,24,1.5,2
13/05/2020,26.5,86,7.4,4.4,2
14/05/2020,28.6,81,1.6,1.5,2
15/05/2020,29.2,82,0,8.4,2
16/05/2020,29.1,82,3,7.2,2
17/05/2020,27.9,89,1.2,6.5,2
18/05/2020,28.6,84,98.7,4.5,2
19/05/2020,29.4,85,8888,5.1,2
20/05/2020,28.4,79,0,5.9,2
21/05/2020,28.7,81,3.7,2.2,1
22/05/2020,28.6,84,0,6.5,2
23/05/2020,27.2,86,6.7,1.6,1
24/05/2020,28.3,86,0.2,0.4,2
25/05/2020,29.4,82,8888,2,2
26/05/2020,29.2,77,8888,7.4,1
27/05/2020,27.3,89,115.2,5.8,1
28/05/2020,29,84,8888,0,2
29/05/2020,28.7,83,0,2.2,1
30/05/2020,28.9,83,8888,6.4,2
31/05/2020,28.6,82,8888,7.4,1
01/06/2020,26.6,90,8888,7.6,2
02/06/2020,27.4,90,4.3,3,1
03/06/2020,27.4,89,40,6.3,2
04/06/2020,28.2,83,3.8,5.2,3
05/06/2020,27.1,91,2.2,5.2,3
06/06/2020,26.1,89,29.7,2.8,1
07/06/2020,27.9,86,0.7,0,1
08/06/2020,28.5,85,0.5,3.2,1
09/06/2020,29.2,82,17.9,4.6,3
10/06/2020,29.4,79,0,7.5,3
11/06/2020,28.3,80,0,7.5,2
12/06/2020,28.2,87,1.6,7.2,2
13/06/2020,25,95,13.2,1.2,1
14/06/2020,27.9,86,10.4,0,3
15/06/2020,28.8,84,8888,4.2,2
16/06/2020,28,86,,6.8,1
17/06/2020,27.2,89,6.8,1.7,1
18/06/2020,27.5,84,5.4,1.7,1
19/06/2020,27.1,90,27.8,1.6,2
20/06/2020,26.6,94,56.4,2,2
21/06/2020,25.3,92,11.2,0.9,2
22/06/2020,26.8,89,4,0,2
23/06/2020,25.2,94,32.4,0.4,2
24/06/2020,26.1,93,9,1,2
25/06/2020,27.3,85,4.3,0,2
26/06/2020,28.4,84,8888,1.7,3
27/06/2020,28.6,84,0,4.7,2
28/06/2020,29.1,79,8888,0.2,3
29/06/2020,28.9,80,8888,7.6,3
30/06/2020,28.9,80,4.4,4.9,3
01/07/2020,27.5,87,42.1,6.9,2
02/07/2020,28.2,83,0.3,4.6,3
03/07/2020,28.9,80,0,4.8,3
04/07/2020,28.7,82,,7.9,2
05/07/2020,27.2,87,1,7.8,1
06/07/2020,29.3,76,8888,4.3,3
07/07/2020,27,86,8888,8.2,2
08/07/2020,25.8,93,8888,2.8,2
09/07/2020,26,92,47.3,,3
10/07/2020,27.2,84,7,0.1,1
11/07/2020,26.4,90,0.2,2.3,2
12/07/2020,27.8,84,2,2.1,2
13/07/2020,26.2,92,0,8.9,2
14/07/2020,25.7,90,31,2.7,2
15/07/2020,27.3,87,8.8,0.3,3
16/07/2020,28.1,84,8888,4,2
17/07/2020,28.4,81,8888,8.9,2
18/07/2020,26.7,88,8888,8.5,1
19/07/2020,28,83,2.6,2.6,2
20/07/2020,28.2,78,0,10.7,2
21/07/2020,28.5,78,,9.9,2
22/07/2020,27.6,84,,6.2,2
23/07/2020,27.3,85,2.8,4.6,1
24/07/2020,27.5,82,0,7,2
25/07/2020,26.2,96,4.5,3.7,2
26/07/2020,26.6,89,14.4,4.7,3
27/07/2020,27.6,82,2.8,2.2,2
28/07/2020,27.6,86,8.3,2.3,2
29/07/2020,25.8,92,14.3,2.4,1
30/07/2020,27.7,84,24.2,,3
31/07/2020,27.9,82,,8.2,3
01/08/2020,28.3,81,29.4,5.6,3
02/08/2020,28.3,80,6.4,3.9,4
03/08/2020,28,81,,8.6,3
04/08/2020,27.3,87,0,5.3,2
05/08/2020,28.2,82,8.3,0.8,3
06/08/2020,28.4,84,0,6,2
07/08/2020,28.4,84,0,0.9,3
08/08/2020,29.5,76,,9,3
09/08/2020,29.6,80,0,10.3,3
10/08/2020,29.6,80,0,7.7,4
11/08/2020,29.7,79,,10.6,3
12/08/2020,27.1,83,,4.5,1
13/08/2020,27.9,76,7.4,2.6,2
14/08/2020,25.8,94,2.2,7.3,1
15/08/2020,27.2,88,9.7,0,1
16/08/2020,26.7,88,13,5.2,2
17/08/2020,27.8,82,0.7,1.6,1
18/08/2020,26.8,85,,5.5,2
19/08/2020,27.7,84,3.1,3,2
20/08/2020,28.1,84,8888,6.2,2
21/08/2020,29,76,1,1.4,3
22/08/2020,26.7,88,0,7.5,2
23/08/2020,25.1,94,,3.4,1
24/08/2020,26.3,95,80.5,0,2
25/08/2020,25.8,95,6.7,6.5,2
26/08/2020,24.8,94,28.1,0.9,2
27/08/2020,26.3,87,0.2,4.2,2
28/08/2020,27.6,82,0.1,4.3,2
29/08/2020,26.2,93,,7.5,2
30/08/2020,28.2,83,14.9,3.1,3
31/08/2020,28,83,,8.1,3
01/09/2020,27,89,0.6,6.3,2
02/09/2020,27.5,88,1.1,3.8,1
03/09/2020,26.2,94,0.4,4.8,2
04/09/2020,27.3,83,4.8,2,2
05/09/2020,24.8,94,14.9,4.9,2
06/09/2020,26,89,37.5,0,2
07/09/2020,27.6,83,60.1,5.1,2
08/09/2020,28,88,0,4.8,2
09/09/2020,27.1,85,0,3.9,1
10/09/2020,27.4,84,0.6,4.7,2
11/09/2020,28,82,3,3.6,2
12/09/2020,25.4,95,1.9,3.6,1
13/09/2020,24.2,96,30.1,2.2,2
14/09/2020,24.5,95,29.3,0,2
15/09/2020,,,,,
16/09/2020,,,,,
17/09/2020,,,,,
18/09/2020,,,,,
19/09/2020,,,,,
20/09/2020,,,,,
21/09/2020,,,,,
22/09/2020,,,,,
23/09/2020,,,,,
24/09/2020,,,,,
25/09/2020,,,,,
26/09/2020,,,,,
27/09/2020,,,,,
28/09/2020,28,84,0.1,1.2,2
29/09/2020,26.3,90,8.3,3.7,2
30/09/2020,26.7,92,3.4,0,2
01/10/2020,27.7,86,3.9,4.8,2
02/10/2020,27.8,84,8888,3.8,3
03/10/2020,27,80,11.7,4.7,3
04/10/2020,27.4,84,0,3.5,2
05/10/2020,28.3,80,0,0.7,1
06/10/2020,27.8,83,0,2.5,3
07/10/2020,28.2,79,,,2
08/10/2020,26.5,84,59.5,5.4,3
09/10/2020,27.1,86,9.6,2.1,2
10/10/2020,26.1,89,23.1,0,3
11/10/2020,26.5,84,3.9,0,3
12/10/2020,28.4,78,0.6,0.6,3
13/10/2020,28,80,,1.6,2
14/10/2020,28.5,82,0,1.9,3
15/10/2020,28.1,82,0,1.4,2
16/10/2020,27.9,81,16.3,4.4,2
17/10/2020,29.5,79,,3.7,3
18/10/2020,28.9,81,0,8.9,2
19/10/2020,28.3,74,24.7,2.5,2
20/10/2020,27.8,85,,6.8,1
21/10/2020,29,77,8888,2.2,2
22/10/2020,26.9,82,29.5,4,4
23/10/2020,27.3,90,3.5,1.8,1
24/10/2020,26.1,93,1,0,2
25/10/2020,27.9,78,2.3,1.6,3
26/10/2020,26.1,92,31,9.6,1
27/10/2020,28.7,79,2.2,0,2
