Date,Tavg,RH_avg,RR,ss,ff_avg
06/03/2019,28.6,80,0.0,9.5,2
07/03/2019,28.8,80,0.0,0.8,2
08/03/2019,29.3,73,0.0,8.8,2
09/03/2019,28.3,81,0.0,7.8,2
10/03/2019,28.2,80,0.0,9.9,1
11/03/2019,28.4,77,0.0,7.3,1
12/03/2019,28.0,78,0.0,3.7,1
13/03/2019,28.8,80,0.0,5.9,2
14/03/2019,28.5,73,0.0,9.9,2
15/03/2019,28.1,71,0.0,8.9,2
16/03/2019,27.6,72,0.0,10.4,3
17/03/2019,28.7,72,0.0,10.2,2
18/03/2019,28.4,70,0.0,7.4,2
19/03/2019,29.0,68,0.0,10.6,3
20/03/2019,29.2,70,0.0,9.9,3
21/03/2019,29.3,71,0.0,8.8,2
22/03/2019,28.4,78,9.2,7.2,1
23/03/2019,28.3,82,0.0,10.1,2
24/03/2019,28.8,78,0.0,9.3,2
25/03/2019,29.0,76,0.0,7.4,3
26/03/2019,29.8,73,0.0,8.6,4
27/03/2019,29.6,74,0.0,8.3,3
28/03/2019,29.4,73,0.0,9.9,1
29/03/2019,29.5,76,0.0,3.7,1
30/03/2019,25.2,92,4.5,9.1,0
31/03/2019,28.3,85,0.2,0.0,1
01/04/2019,27.0,88,5.6,2.4,1
02/04/2019,28.3,82,5.6,3.2,1
03/04/2019,26.3,85,9.0,1.4,1
04/04/2019,28.4,82,0.2,2.2,2
05/04/2019,28.8,74,0.0,8.8,2
06/04/2019,28.2,73,0.0,9.0,2
07/04/2019,28.3,75,0.0,10.7,3
08/04/2019,28.6,78,0.0,10.7,3
09/04/2019,29.6,75,0.0,8.4,2
10/04/2019,28.9,81,0.0,8.5,1
11/04/2019,27.0,92,2.3,4.6,0
12/04/2019,27.4,86,9.3,0.0,0
13/04/2019,28.4,81,2.6,2.2,1
14/04/2019,28.0,88,2.6,5.8,1
15/04/2019,28.0,83,4.6,0.0,1
16/04/2019,29.5,76,0.0,7.9,1
17/04/2019,29.0,79,0.0,10.9,2
18/04/2019,29.6,78,0.0,10.5,1
19/04/2019,29.3,80,0.0,10.7,1
20/04/2019,27.8,88,0.0,8.7,1
21/04/2019,29.3,79,1.4,1.2,1
22/04/2019,27.7,88,0.4,8.2,1
23/04/2019,28.1,86,3.7,5.2,1
24/04/2019,28.0,89,1.1,3.8,0
25/04/2019,27.6,91,1.4,1.5,0
26/04/2019,25.8,94,12.7,4.4,1
27/04/2019,27.3,87,5.7,0.1,2
28/04/2019,28.6,78,0.4,1.4,1
29/04/2019,29.6,83,0.4,2.0,2
30/04/2019,27.8,84,0.0,5.0,1
01/05/2019,29.5,76,0.0,4.4,1
02/05/2019,29.4,82,0.0,2.7,1
03/05/2019,28.6,87,0.0,4.7,2
04/05/2019,27.9,84,17.6,5.2,1
05/05/2019,28.3,76,0.0,7.0,3
06/05/2019,29.5,73,0.0,4.2,2
07/05/2019,29.0,84,0.0,10.2,2
08/05/2019,25.6,96,5.4,6.6,1
09/05/2019,29.4,80,18.8,0.4,1
10/05/2019,28.2,81,6.5,8.7,1
11/05/2019,27.8,89,0.0,9.0,1
12/05/2019,28.3,88,14.6,3.6,1
13/05/2019,28.1,86,14.6,4.0,1
14/05/2019,28.5,82,14.6,4.5,2
15/05/2019,28.5,84,14.6,7.1,1
16/05/2019,27.7,83,0.0,9.0,1
17/05/2019,26.8,86,15.5,5.2,1
18/05/2019,27.7,91,0.0,1.6,1
19/05/2019,26.4,94,3.2,1.0,2
20/05/2019,28.1,83,5.6,4.3,1
21/05/2019,27.0,88,0.0,4.4,1
22/05/2019,27.1,90,0.0,5.4,1
23/05/2019,29.0,81,0.5,3.7,2
24/05/2019,28.6,83,10.2,8.9,2
25/05/2019,27.9,89,0.0,8.3,1
26/05/2019,28.5,85,25.0,6.2,1
27/05/2019,28.3,86,10.1,7.4,1
28/05/2019,28.3,87,3.8,7.0,2
29/05/2019,28.1,88,4.1,7.7,1
30/05/2019,27.2,87,0.0,7.0,1
31/05/2019,27.4,90,0.0,2.2,1
01/06/2019,26.6,90,10.3,4.9,1
02/06/2019,27.8,83,64.7,4.6,1
03/06/2019,25.9,96,11.0,6.9,1
04/06/2019,27.3,88,23.0,2.7,1
05/06/2019,28.5,86,6.2,3.5,2
06/06/2019,26.5,91,6.2,6.2,2
07/06/2019,25.7,91,27.3,0.0,1
08/06/2019,26.4,91,27.3,0.0,1
09/06/2019,27.0,87,27.3,2.1,1
10/06/2019,29.2,81,27.3,6.3,2
11/06/2019,29.0,85,0.0,10.8,2
12/06/2019,26.7,90,8.5,8.4,2
13/06/2019,28.1,86,0.0,2.4,2
14/06/2019,28.4,85,6.5,0.0,1
15/06/2019,27.5,89,0.0,6.3,1
16/06/2019,28.6,84,0.0,4.6,2
17/06/2019,28.5,86,0.0,8.0,2
18/06/2019,26.0,94,15.7,3.7,1
19/06/2019,26.7,92,15.7,0.0,1
20/06/2019,28.5,81,15.7,0.4,2
21/06/2019,27.1,85,15.7,3.9,2
22/06/2019,25.8,93,15.7,3.3,2
23/06/2019,28.1,82,33.2,1.6,2
24/06/2019,28.6,81,0.0,8.8,2
25/06/2019,29.1,80,0.0,5.3,3
26/06/2019,26.7,87,0.0,9.9,1
27/06/2019,27.9,84,7.3,2.8,2
28/06/2019,29.0,80,0.0,10.3,4
29/06/2019,28.4,84,0.0,9.0,2
30/06/2019,28.1,82,0.0,4.0,2
01/07/2019,28.9,78,0.0,5.3,3
02/07/2019,28.9,80,0.0,9.8,4
03/07/2019,29.5,78,0.0,9.3,2
04/07/2019,28.4,81,0.0,6.4,1
05/07/2019,29.3,81,0.0,2.9,2
06/07/2019,28.8,80,0.0,9.7,2
07/07/2019,28.2,84,0.0,9.3,2
08/07/2019,27.8,86,2.8,5.1,2
09/07/2019,25.7,93,28.6,6.1,2
10/07/2019,28.6,77,3.5,3.6,3
11/07/2019,29.5,69,0.0,8.9,3
12/07/2019,28.3,79,0.0,11.4,2
13/07/2019,28.3,83,0.0,7.4,2
14/07/2019,28.6,80,0.0,10.2,3
15/07/2019,26.8,86,0.0,8.8,2
16/07/2019,28.5,74,4.4,8.0,2
17/07/2019,28.5,74,0.0,7.2,3
18/07/2019,28.7,74,0.0,6.4,2
19/07/2019,27.6,83,0.0,7.1,2
20/07/2019,29.0,75,1.0,6.3,2
21/07/2019,27.7,84,0.0,7.7,2
22/07/2019,27.3,81,0.0,2.8,1
23/07/2019,27.4,84,4.9,2.8,1
24/07/2019,28.3,82,4.9,3.3,2
25/07/2019,27.9,79,4.9,5.6,1
26/07/2019,28.2,76,0.0,4.4,2
27/07/2019,28.4,80,0.0,7.3,2
28/07/2019,27.9,86,0.0,7.3,3
29/07/2019,28.5,81,0.0,8.3,2
30/07/2019,28.8,77,0.0,8.6,3
31/07/2019,29.3,69,0.0,9.2,3
01/08/2019,28.3,73,0.0,9.5,2
02/08/2019,29.0,71,0.0,10.2,2
03/08/2019,28.9,76,0.0,9.7,2
04/08/2019,28.9,76,0.0,8.3,3
05/08/2019,28.8,77,0.0,4.7,3
06/08/2019,29.0,76,0.0,6.5,2
07/08/2019,28.3,78,0.0,3.2,2
08/08/2019,28.3,78,0.0,6.9,2
09/08/2019,28.7,77,0.0,5.4,2
10/08/2019,28.8,77,1.0,6.9,3
11/08/2019,29.1,78,1.0,7.3,4
12/08/2019,29.1,76,0.0,8.8,2
13/08/2019,29.6,76,0.0,7.8,2
14/08/2019,29.0,80,0.0,9.8,2
15/08/2019,27.8,84,0.0,7.8,2
16/08/2019,29.4,73,0.0,5.5,2
17/08/2019,29.4,75,0.0,8.1,3
18/08/2019,29.1,73,0.0,7.6,2
19/08/2019,29.3,68,0.0,10.3,2
20/08/2019,29.4,73,0.0,7.8,3
21/08/2019,29.5,73,0.0,10.0,2
22/08/2019,28.8,81,0.0,8.6,2
23/08/2019,28.4,78,0.0,5.3,2
24/08/2019,29.2,71,0.0,9.6,2
25/08/2019,28.6,79,0.0,9.1,1
26/08/2019,29.2,77,8.9,2.8,1
27/08/2019,25.6,94,8.9,6.6,1
28/08/2019,25.5,90,32.6,1.7,1
29/08/2019,27.9,81,1.4,0.0,2
30/08/2019,28.8,70,1.4,5.9,2
31/08/2019,28.3,72,0.0,5.3,3
01/09/2019,28.7,78,0.0,9.5,2
02/09/2019,29.1,77,0.0,8.8,2
03/09/2019,28.8,80,0.0,6.9,2
04/09/2019,29.4,72,0.0,3.2,2
05/09/2019,29.2,76,0.0,6.2,3
06/09/2019,28.6,79,0.0,0.0,3
07/09/2019,29.4,72,0.0,9.6,3
08/09/2019,28.7,76,0.0,9.0,2
09/09/2019,28.8,80,0.0,8.9,2
10/09/2019,28.6,80,0.0,7.2,3
11/09/2019,28.8,78,0.0,6.7,2
12/09/2019,28.7,77,0.0,8.7,2
13/09/2019,28.2,83,0.0,6.7,2
14/09/2019,28.0,80,0.0,5.6,2
15/09/2019,28.3,77,0.0,0.1,2
16/09/2019,28.4,77,0.0,2.9,2
17/09/2019,29.0,76,0.0,4.7,2
18/09/2019,29.1,75,0.0,7.0,3
19/09/2019,28.8,77,0.0,5.9,2
20/09/2019,29.0,77,0.0,6.5,3
21/09/2019,28.7,75,0.0,4.7,3
22/09/2019,28.7,77,0.0,9.4,3
23/09/2019,27.4,84,0.0,6.7,1
24/09/2019,28.6,81,1.6,0.0,1
25/09/2019,25.8,91,1.3,7.8,1
26/09/2019,27.9,83,32.8,0.6,1
27/09/2019,28.6,79,0.0,4.2,1
28/09/2019,28.0,82,0.0,7.9,1
29/09/2019,27.5,86,0.0,5.6,1
30/09/2019,26.9,85,3.1,5.7,0
01/10/2019,27.0,86,1.4,2.4,1
02/10/2019,26.1,86,21.8,3.9,1
03/10/2019,26.4,82,3.0,1.4,0
04/10/2019,27.2,84,0.0,5.0,0
05/10/2019,26.5,88,0.0,5.0,1
06/10/2019,27.6,80,6.0,5.0,1
07/10/2019,26.2,90,1.0,5.8,1
08/10/2019,26.8,84,1.0,5.8,0
09/10/2019,27.7,80,0.5,7.0,0
10/10/2019,27.7,83,7.3,6.9,0
11/10/2019,28.1,84,7.3,5.5,1
12/10/2019,28.7,80,0.0,9.5,1
13/10/2019,28.2,80,0.0,9.7,1
14/10/2019,28.8,80,0.0,8.6,1
15/10/2019,27.8,80,0.0,8.0,1
16/10/2019,28.3,84,0.0,5.1,1
17/10/2019,27.7,83,0.0,1.6,1
18/10/2019,27.2,88,0.2,3.8,1
19/10/2019,26.9,90,1.0,3.7,1
20/10/2019,26.4,92,2.5,4.3,0
21/10/2019,26.9,93,44.9,4.1,0
22/10/2019,25.8,95,7.2,4.4,0
23/10/2019,26.4,90,37.2,0.2,0
24/10/2019,26.4,90,7.8,3.1,0
25/10/2019,28.2,82,6.0,3.1,1
26/10/2019,27.0,86,0.0,3.1,0
27/10/2019,27.6,80,0.0,1.7,1
28/10/2019,26.5,89,12.5,7.8,0
29/10/2019,28.5,81,15.7,2.0,1
30/10/2019,27.6,84,0.0,8.7,1
31/10/2019,27.5,82,6.8,2.7,1
01/11/2019,28.2,77,0.0,0.8,1
02/11/2019,28.2,81,0.0,3.8,0
03/11/2019,27.7,76,0.0,7.6,0
04/11/2019,27.8,82,0.0,1.0,0
05/11/2019,26.2,92,19.5,5.4,0
06/11/2019,28.3,83,19.5,1.4,1
07/11/2019,29.7,79,0.0,7.5,1
08/11/2019,28.1,76,0.0,7.2,1
09/11/2019,28.8,79,0.0,0.7,1
10/11/2019,28.8,75,0.0,4.9,0
11/11/2019,28.0,83,0.0,7.0,1
12/11/2019,27.7,86,0.0,4.4,0
13/11/2019,28.5,82,0.0,1.0,1
14/11/2019,27.2,85,5.0,6.0,1
15/11/2019,27.4,85,12.5,1.3,0
16/11/2019,28.4,82,12.5,2.5,1
17/11/2019,28.2,81,0.0,6.4,1
18/11/2019,28.8,79,0.0,6.3,2
19/11/2019,28.3,82,0.0,6.9,1
20/11/2019,26.2,93,0.5,0.8,1
21/11/2019,26.0,90,37.9,0.0,1
22/11/2019,27.7,84,1.4,1.5,1
23/11/2019,26.4,91,0.0,6.3,1
24/11/2019,27.3,86,1.2,0.0,1
25/11/2019,28.1,84,0.6,6.9,1
26/11/2019,28.6,80,13.0,7.4,1
27/11/2019,26.7,91,0.0,10.4,1
28/11/2019,28.2,84,17.4,2.2,1
29/11/2019,26.5,92,0.0,6.6,1
30/11/2019,28.3,84,0.0,3.4,1
01/12/2019,28.6,84,0.0,7.2,1
02/12/2019,27.0,87,0.0,8.3,2
03/12/2019,28.2,75,4.4,2.4,3
04/12/2019,28.5,72,0.0,0.2,3
05/12/2019,28.3,76,0.0,4.0,3
06/12/2019,28.3,74,0.0,0.1,3
07/12/2019,28.3,72,0.0,5.2,3
08/12/2019,24.8,95,26.6,0.0,3
09/12/2019,24.7,96,62.0,0.0,2
10/12/2019,24.8,96,31.2,0.8,2
11/12/2019,24.2,94,63.2,0.0,1
12/12/2019,27.4,80,11.8,0.0,3
13/12/2019,26.0,88,0.0,8.7,2
14/12/2019,24.1,99,96.4,2.7,1
15/12/2019,24.7,97,53.0,0.0,1
16/12/2019,25.9,89,4.2,0.0,1
17/12/2019,25.2,96,1.8,3.2,1
18/12/2019,25.8,92,7.0,0.0,2
19/12/2019,26.8,86,6.2,6.1,2
20/12/2019,27.2,87,0.0,5.5,3
21/12/2019,27.5,84,0.0,7.9,3
22/12/2019,27.0,84,0.0,7.2,3
23/12/2019,27.5,83,0.0,4.9,4
24/12/2019,28.1,79,0.0,8.3,4
25/12/2019,27.5,83,0.0,5.8,3
26/12/2019,26.9,83,0.0,6.5,3
27/12/2019,27.7,78,0.0,7.0,4
28/12/2019,28.0,76,0.0,10.0,5
29/12/2019,28.2,78,0.0,10.2,5
30/12/2019,28.1,77,0.0,9.2,3
31/12/2019,28.4,76,0.0,9.5,4
