Date,Tavg,RH_avg,RR,ss,ff_avg
16/03/2022,27.9,81,18.4,3.8,2
17/03/2022,27.5,84,0.0,5.1,2
18/03/2022,28.2,80,0.0,4.6,2
19/03/2022,29.1,76,2.3,2.2,3
20/03/2022,27.0,82,0.2,7.4,2
21/03/2022,28.7,77,3.1,3.7,1
22/03/2022,28.2,85,0.0,3.2,2
23/03/2022,29.0,80,2.5,2.7,2
24/03/2022,29.5,80,0.0,6.3,4
25/03/2022,29.5,76,0.0,8.8,4
26/03/2022,28.4,80,0.0,10.1,2
27/03/2022,28.8,78,0.0,7.8,2
28/03/2022,28.1,82,0.0,7.5,3
29/03/2022,28.9,79,0.9,7.2,3
30/03/2022,29.8,75,0.9,7.5,3
31/03/2022,27.1,83,0.9,9.8,2
01/04/2022,29.5,76,0.0,3.0,2
02/04/2022,27.8,84,0.0,8.1,1
03/04/2022,26.8,86,2.0,2.8,2
04/04/2022,28.9,75,2.0,2.5,2
05/04/2022,27.8,82,0.0,5.7,2
06/04/2022,28.2,78,0.0,2.6,2
07/04/2022,25.8,90,9.2,7.5,1
08/04/2022,27.9,79,36.8,0.0,3
09/04/2022,25.9,89,31.5,3.9,1
10/04/2022,27.3,85,3.8,0.3,1
11/04/2022,26.9,87,0.0,5.0,1
12/04/2022,27.9,84,16.3,4.2,1
13/04/2022,26.4,88,7.5,3.4,2
14/04/2022,28.7,80,61.0,2.6,2
15/04/2022,27.3,85,61.0,7.8,2
16/04/2022,28.2,83,34.8,3.3,2
17/04/2022,28.5,82,1.0,3.7,3
18/04/2022,27.2,86,50.7,7.1,2
19/04/2022,27.9,84,0.9,1.7,2
20/04/2022,28.3,83,0.2,4.5,2
21/04/2022,25.9,90,0.2,2.0,1
22/04/2022,28.9,80,12.5,0.0,4
23/04/2022,29.5,76,0.0,8.7,2
24/04/2022,28.6,81,2.5,8.9,2
25/04/2022,27.8,85,2.5,4.5,1
26/04/2022,28.5,84,2.1,6.7,1
27/04/2022,27.1,92,2.1,2.4,2
28/04/2022,28.4,84,8.5,1.2,2
29/04/2022,28.1,85,0.0,5.4,2
30/04/2022,28.9,80,10.9,6.0,2
01/05/2022,28.8,86,1.3,3.8,2
02/05/2022,27.6,85,1.3,2.0,4
03/05/2022,26.8,86,28.9,0.0,2
04/05/2022,27.7,84,2.7,5.6,2
05/05/2022,28.3,87,3.6,0.0,2
06/05/2022,29.0,81,0.3,3.1,2
07/05/2022,27.5,94,0.3,8.7,2
08/05/2022,27.4,88,16.8,3.4,3
09/05/2022,29.9,81,0.2,2.1,4
10/05/2022,30.0,82,0.0,8.4,3
11/05/2022,27.0,88,0.0,10.1,1
12/05/2022,29.3,77,2.7,0.0,3
13/05/2022,29.1,82,0.0,10.9,3
14/05/2022,29.8,82,0.0,6.8,2
15/05/2022,29.3,84,0.0,7.8,2
16/05/2022,28.2,83,13.5,7.9,2
17/05/2022,29.3,81,13.5,4.4,2
18/05/2022,29.7,79,0.0,10.0,2
19/05/2022,27.7,91,0.0,8.5,1
20/05/2022,26.2,92,30.0,1.7,1
21/05/2022,28.2,87,18.0,2.1,2
22/05/2022,29.4,79,0.0,6.8,2
23/05/2022,29.5,83,0.0,9.6,2
24/05/2022,29.6,82,18.5,6.6,2
25/05/2022,28.1,86,0.7,5.3,2
26/05/2022,28.4,79,12.6,5.2,2
27/05/2022,29.0,80,0.0,5.2,2
28/05/2022,28.3,74,2.7,7.1,2
29/05/2022,29.5,76,0.0,6.3,2
30/05/2022,29.5,78,0.0,10.1,2
31/05/2022,29.1,82,0.0,7.9,1
01/06/2022,28.8,85,0.0,6.8,1
02/06/2022,27.0,92,12.0,3.6,2
03/06/2022,28.1,86,4.4,1.3,1
04/06/2022,28.3,84,7.0,1.0,2
05/06/2022,27.2,86,2.4,5.8,2
06/06/2022,27.7,84,0.9,5.7,2
07/06/2022,26.6,88,0.0,6.8,1
08/06/2022,27.2,85,9.0,0.5,2
09/06/2022,27.0,89,53.1,8.1,2
10/06/2022,27.8,82,0.0,0.0,2
11/06/2022,26.5,88,0.0,6.2,2
12/06/2022,26.5,88,42.7,3.9,2
13/06/2022,27.2,88,1.3,0.0,1
14/06/2022,28.3,80,0.2,2.9,2
15/06/2022,27.0,86,1.1,5.7,2
16/06/2022,24.5,94,6.5,5.9,2
17/06/2022,27.2,85,123.1,1.8,1
18/06/2022,27.3,85,0.0,0.2,1
19/06/2022,26.7,90,1.7,0.8,1
20/06/2022,25.5,93,3.2,2.7,2
21/06/2022,25.5,94,33.4,0.0,2
22/06/2022,26.2,88,12.5,0.4,2
23/06/2022,26.4,90,12.5,1.5,2
24/06/2022,26.8,84,38.8,4.8,2
25/06/2022,26.1,90,0.0,4.6,2
26/06/2022,28.0,84,4.0,0.6,2
27/06/2022,27.6,85,4.0,5.7,2
28/06/2022,27.0,88,0.0,6.1,2
29/06/2022,27.9,84,0.9,3.0,4
30/06/2022,26.1,88,10.4,6.2,3
01/07/2022,28.2,82,0.3,0.0,2
02/07/2022,28.3,78,0.3,7.2,2
03/07/2022,27.9,82,2.4,3.5,2
04/07/2022,28.2,86,2.4,4.9,2
05/07/2022,25.6,94,0.0,6.1,2
06/07/2022,28.2,85,34.1,2.8,2
07/07/2022,28.9,79,34.1,0.1,3
08/07/2022,27.0,83,14.8,9.9,3
09/07/2022,28.7,82,14.8,3.0,2
10/07/2022,27.4,84,14.8,5.1,2
11/07/2022,27.3,84,0.0,3.3,2
12/07/2022,27.8,81,0.0,1.8,2
13/07/2022,27.7,86,0.0,6.2,2
14/07/2022,28.8,84,0.0,0.2,2
15/07/2022,28.8,85,3.2,2.8,3
16/07/2022,29.2,78,0.0,5.3,4
17/07/2022,29.5,80,0.0,10.4,3
18/07/2022,29.3,83,0.0,9.6,3
19/07/2022,29.4,82,0.0,5.4,4
20/07/2022,28.3,80,0.0,10.5,2
21/07/2022,27.7,88,4.6,3.0,2
22/07/2022,28.0,83,4.6,6.6,2
23/07/2022,27.8,87,4.6,2.3,1
24/07/2022,26.9,89,4.6,5.0,2
25/07/2022,26.1,89,22.9,4.0,2
26/07/2022,25.9,90,44.2,3.5,2
27/07/2022,28.1,83,0.6,0.3,3
28/07/2022,29.2,83,12.5,6.8,3
29/07/2022,28.1,84,3.7,7.4,3
30/07/2022,28.2,82,6.8,5.7,4
31/07/2022,28.9,78,6.8,7.8,3
01/08/2022,27.9,86,0.0,7.1,2
02/08/2022,26.5,91,2.4,5.2,2
03/08/2022,27.2,83,10.5,3.8,3
04/08/2022,26.6,86,0.0,3.6,2
05/08/2022,27.1,83,1.0,0.8,2
06/08/2022,27.5,79,1.0,0.0,3
07/08/2022,28.3,80,1.0,5.3,3
08/08/2022,29.1,79,1.0,6.7,3
09/08/2022,28.3,81,1.0,6.5,3
10/08/2022,28.3,82,1.0,7.0,3
11/08/2022,29.1,81,1.0,7.0,3
12/08/2022,28.5,82,1.0,9.9,2
13/08/2022,26.9,85,1.0,6.0,2
14/08/2022,27.7,85,0.2,2.4,2
15/08/2022,28.0,83,0.2,8.7,2
16/08/2022,26.4,86,3.3,5.8,1
17/08/2022,27.9,86,1.8,0.9,3
18/08/2022,28.9,80,2.3,8.0,4
19/08/2022,27.5,87,0.2,6.1,2
20/08/2022,27.0,85,2.5,3.3,2
21/08/2022,26.1,88,0.2,3.8,3
22/08/2022,27.5,82,0.2,1.5,3
23/08/2022,26.4,92,0.2,6.9,2
24/08/2022,27.6,86,22.5,2.6,3
25/08/2022,26.6,90,9.1,5.3,3
26/08/2022,25.3,94,44.5,1.0,1
27/08/2022,26.2,92,9.2,0.0,2
28/08/2022,26.2,90,62.9,1.4,1
29/08/2022,26.6,87,1.1,2.2,1
30/08/2022,26.0,92,20.4,2.6,2
31/08/2022,27.5,86,5.1,0.6,2
01/09/2022,27.3,84,0.0,4.1,1
02/09/2022,25.7,91,0.0,8.0,2
03/09/2022,27.7,82,17.7,2.2,3
04/09/2022,27.1,89,17.7,4.9,2
05/09/2022,26.6,89,7.3,0.9,2
06/09/2022,27.6,83,7.1,3.0,2
07/09/2022,25.3,90,6.8,6.8,2
08/09/2022,27.9,82,16.7,0.7,1
09/09/2022,25.6,92,3.1,0.5,1
10/09/2022,28.2,81,33.8,2.0,3
11/09/2022,27.0,83,33.8,6.4,1
12/09/2022,28.2,77,0.9,2.0,1
13/09/2022,25.8,89,0.9,7.4,2
14/09/2022,25.6,87,22.6,2.2,3
15/09/2022,27.2,84,8.5,1.3,1
16/09/2022,27.9,82,8.5,3.7,2
17/09/2022,27.2,88,8.5,4.7,2
18/09/2022,24.6,95,11.2,2.3,2
19/09/2022,27.1,85,34.8,0.0,2
20/09/2022,26.7,88,0.0,0.7,1
21/09/2022,28.4,80,0.0,0.0,2
22/09/2022,25.7,86,0.0,8.0,2
23/09/2022,28.0,81,4.8,0.1,2
24/09/2022,27.2,84,0.0,3.3,2
25/09/2022,26.7,86,33.7,4.5,2
26/09/2022,27.4,84,17.2,2.6,2
27/09/2022,27.5,84,0.0,0.1,2
28/09/2022,28.1,81,0.0,2.2,2
29/09/2022,27.6,82,1.0,5.0,1
30/09/2022,28.0,84,0.0,5.0,1
01/10/2022,27.4,88,0.5,4.9,2
02/10/2022,26.7,86,14.5,5.4,2
03/10/2022,26.1,92,0.0,5.4,1
04/10/2022,26.4,87,5.2,2.2,2
05/10/2022,26.2,88,36.5,0.7,2
06/10/2022,26.1,92,3.4,0.8,2
07/10/2022,25.1,95,34.9,1.7,2
08/10/2022,26.3,88,33.3,0.3,2
09/10/2022,27.6,81,33.3,1.7,3
10/10/2022,25.7,86,4.3,1.8,2
11/10/2022,26.1,90,0.4,0.2,2
12/10/2022,25.9,84,24.1,6.6,2
13/10/2022,27.9,78,0.0,0.0,2
14/10/2022,27.3,84,0.0,7.5,2
15/10/2022,28.3,79,2.0,3.8,3
16/10/2022,26.5,86,11.4,7.6,2
17/10/2022,26.9,86,21.6,1.0,1
18/10/2022,28.5,80,4.0,5.3,2
19/10/2022,28.1,85,4.0,3.4,2
20/10/2022,28.8,82,0.0,2.1,2
21/10/2022,26.0,93,1.8,6.7,1
22/10/2022,26.8,92,48.2,0.5,2
23/10/2022,26.9,84,3.4,4.5,2
24/10/2022,27.2,84,5.1,0.1,2
25/10/2022,27.2,86,1.1,0.7,2
26/10/2022,26.3,88,12.9,2.3,2
27/10/2022,28.0,78,6.9,0.4,3
28/10/2022,28.9,74,0.0,8.1,2
29/10/2022,27.9,80,0.0,6.3,2
30/10/2022,27.6,84,0.0,3.4,3
31/10/2022,27.2,83,21.3,1.7,2
01/11/2022,27.2,86,4.8,2.7,2
02/11/2022,27.2,87,4.8,0.0,1
03/11/2022,27.2,83,28.4,3.4,2
04/11/2022,27.9,87,0.0,1.5,2
05/11/2022,24.4,95,43.7,2.6,1
06/11/2022,26.1,92,2.5,0.0,2
07/11/2022,26.9,85,6.7,0.0,2
08/11/2022,26.8,90,3.4,2.4,2
09/11/2022,25.6,91,4.0,4.9,2
10/11/2022,26.6,89,11.3,4.9,2
11/11/2022,26.9,89,0.9,1.4,2
12/11/2022,26.0,94,1.8,3.3,1
13/11/2022,26.4,92,14.0,1.5,2
14/11/2022,26.3,89,4.3,2.1,2
15/11/2022,27.4,80,6.2,2.6,2
16/11/2022,27.7,88,6.2,3.1,3
17/11/2022,27.1,85,9.0,7.2,2
18/11/2022,28.6,77,0.0,1.8,3
19/11/2022,26.4,88,0.0,4.3,2
20/11/2022,27.8,80,5.4,0.0,3
21/11/2022,27.9,78,15.9,4.6,2
22/11/2022,29.2,78,2.3,8.4,3
23/11/2022,25.9,89,8.3,10.8,2
24/11/2022,28.5,81,3.6,0.0,3
25/11/2022,27.1,85,31.4,6.6,2
26/11/2022,27.6,88,31.4,1.7,2
27/11/2022,26.2,94,31.4,3.8,1
28/11/2022,27.5,87,7.0,0.0,3
29/11/2022,27.0,89,1.8,9.6,1
30/11/2022,27.5,80,1.0,6.4,2
01/12/2022,27.2,85,1.6,8.9,2
02/12/2022,26.7,86,1.6,7.2,2
03/12/2022,27.0,83,13.3,0.1,2
04/12/2022,26.3,91,13.3,5.3,1
05/12/2022,26.6,91,4.0,0.1,2
06/12/2022,26.9,85,0.9,2.9,2
07/12/2022,28.0,85,0.9,7.9,2
08/12/2022,26.5,91,15.6,7.5,2
09/12/2022,25.7,90,1.8,2.4,2
10/12/2022,27.1,82,4.8,2.0,2
11/12/2022,25.9,93,4.8,1.5,2
12/12/2022,26.7,89,24.8,0.1,2
13/12/2022,25.9,94,25.1,0.0,3
14/12/2022,25.8,90,1.0,2.0,3
15/12/2022,25.3,92,35.5,0.5,3
16/12/2022,27.2,86,4.4,0.2,3
17/12/2022,27.3,88,0.0,6.7,3
18/12/2022,27.3,86,0.2,7.8,2
19/12/2022,25.8,90,5.4,4.4,3
20/12/2022,26.9,86,0.4,2.5,3
21/12/2022,27.1,86,0.3,7.7,3
22/12/2022,26.1,86,0.0,7.5,4
23/12/2022,26.3,84,12.4,0.9,3
24/12/2022,27.5,73,1.0,1.0,5
25/12/2022,27.3,78,0.0,8.1,4
26/12/2022,27.5,76,0.0,6.5,5
27/12/2022,27.4,76,0.0,4.5,3
28/12/2022,26.5,82,1.2,4.5,3
29/12/2022,26.7,84,0.2,4.1,3
30/12/2022,27.0,76,16.2,2.6,3
31/12/2022,26.9,82,1.2,4.4,4
